No.,ID,target scope
1036,7.71853E+17,IND
1037,7.7223E+17,IND
1038,7.72975E+17,IND
1039,7.73466E+17,ENV
1040,7.73862E+17,ENV
1041,7.7391E+17,IND
1042,7.7407E+17,ENV
1043,7.74803E+17,IND
1044,7.75736E+17,IND
1045,7.75866E+17,IND
1046,7.7632E+17,IND
1047,7.76607E+17,IND
1048,7.77E+17,ENV
1049,7.77171E+17,ENV
1050,7.77415E+17,GRP
1051,7.77671E+17,ENV
1052,7.78585E+17,ENV
1053,7.78877E+17,IND
1054,7.78922E+17,IND
1055,7.79137E+17,IND
1056,7.79138E+17,IND
1057,7.79685E+17,GRP
1058,7.79886E+17,ENV
1059,7.79935E+17,IND
1060,7.80397E+17,IND
1061,7.80584E+17,ENV
1062,7.80768E+17,IND
1063,7.80809E+17,ENV
1064,7.81861E+17,IND
1065,7.81878E+17,IND
1066,7.81878E+17,IND
1067,7.82072E+17,IND
1068,7.83457E+17,ENV
1069,7.83596E+17,IND
1070,7.8366E+17,IND
1071,7.8366E+17,IND
1072,7.84078E+17,IND
1073,7.85034E+17,ENV
1074,7.8515E+17,ENV
1075,7.85495E+17,ENV
1076,7.8608E+17,IND
1077,7.86204E+17,IND
1078,7.87086E+17,IND
1079,7.87474E+17,IND
1080,7.87478E+17,IND
1081,7.87865E+17,IND
1082,7.889E+17,IND
1083,7.88912E+17,IND
1084,7.89058E+17,ENV
1085,7.89242E+17,ENV
1086,7.89282E+17,IND
1087,7.89797E+17,IND
1088,7.89981E+17,IND
1089,7.90091E+17,IND
1090,7.90151E+17,IND
1091,7.90478E+17,IND
1092,7.90579E+17,ENV
1093,7.91246E+17,GRP
1094,7.91285E+17,ENV
1095,7.92313E+17,GRP
1096,7.92716E+17,GRP
1097,7.92954E+17,IND
1098,7.93625E+17,SELF
1099,7.95071E+17,ENV
1100,7.9592E+17,IND
1101,7.96003E+17,ENV
1102,7.96211E+17,SELF
1103,7.96716E+17,IND
1104,7.96853E+17,IND
1105,7.96906E+17,IND
1106,7.96997E+17,IND
1107,7.97097E+17,IND
1108,7.97448E+17,ENV
1109,7.98018E+17,IND
1110,7.98493E+17,IND
1111,7.98635E+17,ENV
1112,7.98892E+17,IND
1113,7.99107E+17,GRP
1114,7.99248E+17,ENV
1115,7.99539E+17,ENV
1116,7.99885E+17,IND
1117,7.99954E+17,GRP
1118,7.99957E+17,IND
1119,8.00255E+17,ENV
1120,8.00307E+17,GRP
1121,8.01663E+17,IND
1122,8.01979E+17,IND
1123,8.02038E+17,IND
1124,8.02055E+17,SELF
1125,8.02151E+17,IND
1126,8.03184E+17,IND
1127,8.03743E+17,IND
1128,8.04633E+17,ENV
1129,8.04891E+17,GRP
1130,8.05762E+17,ENV
1131,8.05779E+17,ENV
1132,8.05792E+17,IND
1133,8.06135E+17,ENV
1134,8.07533E+17,IND
1135,8.07956E+17,IND
1136,8.08053E+17,IND
1137,8.08105E+17,ENV
1138,8.08251E+17,IND
1139,8.08934E+17,IND
1140,8.09018E+17,ENV
1141,8.09432E+17,IND
1142,8.09574E+17,IND
1143,8.09794E+17,IND
1144,8.10017E+17,ENV
1145,8.11006E+17,IND
1146,8.11189E+17,GRP
1147,8.11576E+17,ENV
1148,8.11812E+17,IND
1149,8.11902E+17,SELF
1150,8.11972E+17,SELF
1151,8.12285E+17,IND
1152,8.12852E+17,IND
1153,8.14203E+17,ENV
1154,8.15093E+17,ENV
1155,8.15338E+17,IND
1156,8.15882E+17,IND
1157,8.17691E+17,IND
1158,8.19177E+17,ENV
1159,8.19438E+17,ENV
1160,8.19907E+17,ENV
1161,8.1993E+17,IND
1162,8.20339E+17,IND
1163,8.21024E+17,IND
1164,8.21872E+17,IND
1165,8.22215E+17,IND
1166,8.22309E+17,IND
1167,8.2282E+17,IND
1168,8.2283E+17,IND
1169,8.23031E+17,IND
1170,8.23466E+17,IND
1171,8.24045E+17,IND
1172,8.24074E+17,IND
1173,8.24097E+17,ENV
1174,8.24211E+17,IND
1175,8.25E+17,IND
1176,8.25166E+17,IND
1177,8.25342E+17,IND
1178,8.25722E+17,ENV
1179,8.2591E+17,IND
1180,8.25951E+17,IND
1181,8.26003E+17,IND
1182,8.26086E+17,IND
1183,8.26324E+17,ENV
1184,8.26431E+17,IND
1185,8.2649E+17,IND
1186,8.26972E+17,IND
1187,8.26975E+17,IND
1188,8.26985E+17,IND
1189,8.27323E+17,ENV
1190,8.27422E+17,IND
1191,8.28523E+17,IND
1192,8.28591E+17,IND
1193,8.28612E+17,ENV
1194,8.2886E+17,IND
1195,8.29264E+17,GRP
1196,8.29358E+17,IND
1197,8.29678E+17,IND
1198,8.30379E+17,GRP
1199,8.30445E+17,ENV
1200,8.3073E+17,ENV
1201,8.31064E+17,SELF
1202,8.3112E+17,IND
1203,8.31861E+17,ENV
1204,8.32036E+17,IND
1205,8.32391E+17,IND
1206,8.32568E+17,IND
1207,8.3308E+17,IND
1208,8.33195E+17,SELF
1209,8.33274E+17,IND
1210,8.33447E+17,ENV
1211,8.33496E+17,IND
1212,8.33547E+17,ENV
1213,8.33901E+17,ENV
1214,8.33923E+17,ENV
1215,8.33923E+17,SELF
1216,8.33932E+17,IND
1217,8.34332E+17,IND
1218,8.36113E+17,IND
1219,8.36466E+17,IND
1220,8.36555E+17,IND
1221,8.36636E+17,IND
1222,8.36941E+17,ENV
1223,8.38051E+17,ENV
1224,8.38551E+17,IND
1225,8.38615E+17,IND
1226,8.38622E+17,IND
1227,8.39088E+17,GRP
1228,8.39111E+17,GRP
1229,8.39122E+17,ENV
1230,8.39321E+17,IND
1231,8.39447E+17,ENV
1232,8.39451E+17,IND
1233,8.4016E+17,IND
1234,8.40685E+17,IND
1235,8.41067E+17,IND
1236,8.41507E+17,ENV
1237,8.41596E+17,IND
1238,8.41612E+17,ENV
1239,8.41933E+17,IND
1240,8.41969E+17,IND
1241,8.42212E+17,IND
1242,8.42334E+17,IND
1243,8.42754E+17,ENV
1244,8.42888E+17,IND
1245,8.43452E+17,IND
1246,8.44104E+17,GRP
1247,8.4424E+17,ENV
1248,8.44419E+17,IND
1249,8.4478E+17,SELF
1250,8.4483E+17,IND
1251,8.44903E+17,IND
1252,8.45633E+17,IND
1253,8.46597E+17,IND
1254,8.46667E+17,ENV
1255,8.46876E+17,ENV
1256,8.46879E+17,IND
1257,8.47039E+17,ENV
1258,8.47088E+17,IND
1259,8.47425E+17,IND
1260,8.48362E+17,SELF
1261,8.48822E+17,IND
1262,8.49559E+17,IND
1263,8.49931E+17,IND
1264,8.50043E+17,ENV
1265,8.50044E+17,IND
1266,8.50044E+17,IND
1267,8.50509E+17,GRP
1268,8.50513E+17,IND
1269,8.50556E+17,IND
1270,8.50692E+17,ENV
1271,8.51414E+17,IND
1272,8.51441E+17,IND
1273,8.51476E+17,ENV
1274,8.5245E+17,IND
1275,8.52451E+17,IND
1276,8.53178E+17,ENV
1277,8.53242E+17,IND
1278,8.53491E+17,IND
1279,8.53873E+17,ENV
1280,8.54081E+17,IND
1281,8.54494E+17,IND
1282,8.5463E+17,IND
1283,8.54651E+17,IND
1284,8.5466E+17,IND
1285,8.54883E+17,IND
1286,8.55197E+17,IND
1287,8.55327E+17,IND
1288,8.55604E+17,IND
1289,8.5564E+17,IND
1290,8.5564E+17,IND
1291,8.55669E+17,IND
1292,8.56016E+17,IND
1293,8.56529E+17,IND
1294,8.57196E+17,IND
1295,8.57255E+17,IND
1296,8.57284E+17,IND
1297,8.5753E+17,IND
1298,8.5757E+17,IND
1299,8.57615E+17,ENV
1300,8.59202E+17,GRP
1301,8.59634E+17,IND
1302,8.60457E+17,SELF
1303,8.60466E+17,GRP
1304,8.61076E+17,IND
1305,8.61152E+17,ENV
1306,8.61424E+17,IND
1307,8.61796E+17,IND
1308,8.62149E+17,IND
1309,8.62606E+17,SELF
1310,8.62927E+17,GRP
1311,8.63081E+17,ENV
1312,8.63141E+17,ENV
1313,8.6377E+17,ENV
1314,8.64113E+17,ENV
1315,8.64153E+17,IND
1316,8.6431E+17,IND
1317,8.64686E+17,IND
1318,8.65151E+17,ENV
1319,8.65189E+17,IND
1320,8.65205E+17,ENV
1321,8.65613E+17,SELF
1322,8.67378E+17,IND
1323,8.67394E+17,IND
1324,8.67675E+17,IND
1325,8.67965E+17,IND
1326,8.68115E+17,IND
1327,8.6842E+17,ENV
1328,8.69023E+17,IND
1329,8.6946E+17,IND
1330,8.69625E+17,IND
1331,8.70309E+17,IND
1332,8.70635E+17,IND
1333,8.70923E+17,ENV
1334,8.70934E+17,GRP
1335,8.71188E+17,ENV
1336,8.71368E+17,ENV
1337,8.71373E+17,IND
1338,8.71932E+17,ENV
1339,8.72264E+17,ENV
1340,8.72436E+17,IND
1341,8.72796E+17,GRP
1342,8.72801E+17,GRP
1343,8.72959E+17,ENV
1344,8.73921E+17,IND
1345,8.74193E+17,IND
1346,8.7421E+17,ENV
1347,8.74462E+17,IND
1348,8.74524E+17,SELF
1349,8.74617E+17,IND
1350,8.74626E+17,GRP
1351,8.74802E+17,IND
1352,8.74973E+17,IND
1353,8.75207E+17,ENV
1354,8.76467E+17,ENV
1355,8.77347E+17,GRP
1356,8.77562E+17,IND
1357,8.77748E+17,IND
1358,8.77749E+17,ENV
1359,8.77873E+17,GRP
1360,8.78128E+17,IND
1361,8.78363E+17,GRP
1362,8.78366E+17,IND
1363,8.78905E+17,ENV
1364,8.79008E+17,GRP
1365,8.7916E+17,ENV
1366,8.79934E+17,GRP
1367,8.80009E+17,IND
1368,8.80042E+17,IND
1369,8.80712E+17,ENV
1370,8.81087E+17,ENV
1371,8.81142E+17,IND
1372,8.81409E+17,IND
1373,8.81411E+17,SELF
1374,8.81543E+17,ENV
1375,8.81574E+17,IND
1376,8.81854E+17,IND
1377,8.8188E+17,IND
1378,8.82172E+17,IND
1379,8.82511E+17,ENV
1380,8.82616E+17,IND
1381,8.82959E+17,IND
1382,8.83355E+17,IND
1383,8.83689E+17,IND
1384,8.83726E+17,ENV
1385,8.85125E+17,ENV
1386,8.85745E+17,GRP
1387,8.86099E+17,ENV
1388,8.86157E+17,IND
1389,8.86169E+17,IND
1390,8.86844E+17,IND
1391,8.87233E+17,IND
1392,8.87275E+17,IND
1393,8.87301E+17,ENV
1394,8.87302E+17,SELF
1395,8.87305E+17,IND
1396,8.8787E+17,ENV
1397,8.88002E+17,ENV
1398,8.88036E+17,IND
1399,8.88041E+17,GRP
1400,8.8848E+17,IND
1401,8.89002E+17,IND
1402,8.89428E+17,ENV
1403,8.89481E+17,ENV
1404,8.89705E+17,IND
1405,8.89706E+17,IND
1406,8.89931E+17,IND
1407,8.89936E+17,IND
1408,8.89937E+17,IND
1409,8.8994E+17,IND
1410,8.89993E+17,GRP
1411,8.89995E+17,ENV
1412,8.90746E+17,ENV
1413,8.90957E+17,ENV
1414,8.91554E+17,ENV
1415,8.92694E+17,ENV
1416,8.92695E+17,IND
1417,8.92733E+17,GRP
1418,8.93042E+17,GRP
1419,8.93099E+17,SELF
1420,8.93474E+17,SELF
1421,8.94087E+17,SELF
1422,8.941E+17,SELF
1423,8.94845E+17,IND
1424,8.94903E+17,IND
1425,8.94943E+17,IND
1426,8.95269E+17,IND
1427,8.95488E+17,IND
1428,8.95609E+17,ENV
1429,8.95649E+17,ENV
1430,8.95667E+17,IND
1431,8.96567E+17,IND
1432,8.96729E+17,IND
1433,8.96899E+17,ENV
1434,8.97094E+17,ENV
1435,8.97296E+17,ENV
1436,8.97327E+17,ENV
1437,8.97456E+17,IND
1438,8.97474E+17,IND
1439,8.97828E+17,IND
1440,8.97966E+17,GRP
1441,8.97998E+17,ENV
1442,8.98414E+17,IND
1443,8.98528E+17,ENV
1444,8.98561E+17,GRP
1445,8.98807E+17,IND
1446,8.99176E+17,IND
1447,8.99177E+17,IND
1448,8.99428E+17,IND
1449,8.99522E+17,IND
1450,8.99578E+17,ENV
1451,8.99629E+17,IND
1452,8.9963E+17,IND
1453,8.99645E+17,ENV
1454,8.99938E+17,ENV
1455,8.99969E+17,ENV
1456,9.00003E+17,ENV
1457,9.0012E+17,ENV
1458,9.004E+17,IND
1459,9.00488E+17,SELF
1460,9.00741E+17,IND
1461,9.01452E+17,ENV
1462,9.02322E+17,ENV
1463,9.03232E+17,ENV
1464,9.03267E+17,ENV
1465,9.03268E+17,IND
1466,9.03522E+17,ENV
1467,9.03565E+17,IND
1468,9.03572E+17,ENV
1469,9.03953E+17,GRP
1470,9.05036E+17,IND
1471,9.05279E+17,IND
1472,9.05302E+17,ENV
1473,9.05553E+17,ENV
1474,9.05875E+17,IND
1475,9.06034E+17,IND
1476,9.06139E+17,IND
1477,9.06842E+17,IND
1478,9.06861E+17,ENV
1479,9.07439E+17,ENV
1480,9.07556E+17,ENV
1481,9.07577E+17,IND
1482,9.07583E+17,IND
1483,9.07592E+17,IND
1484,9.07744E+17,ENV
1485,9.07918E+17,IND
1486,9.07939E+17,SELF
1487,9.07984E+17,ENV
1488,9.08297E+17,ENV
1489,9.08302E+17,IND
1490,9.08327E+17,IND
1491,9.08329E+17,IND
1492,9.08347E+17,IND
1493,9.09052E+17,ENV
1494,9.09055E+17,IND
1495,9.0906E+17,IND
1496,9.09609E+17,IND
1497,9.09619E+17,IND
1498,9.09656E+17,ENV
1499,9.10018E+17,IND
1500,9.10139E+17,ENV
1501,9.10155E+17,SELF
1502,9.10322E+17,SELF
1503,9.10508E+17,IND
1504,9.10799E+17,ENV
1505,9.10877E+17,IND
1506,9.10895E+17,ENV
1507,9.1122E+17,ENV
1508,9.11364E+17,IND
1509,9.11554E+17,IND
1510,9.116E+17,IND
1511,9.11651E+17,IND
1512,9.11755E+17,IND
1513,9.12194E+17,ENV
1514,9.12857E+17,IND
1515,9.1307E+17,ENV
1516,9.14481E+17,IND
1517,9.15061E+17,GRP
1518,9.15217E+17,ENV
1519,9.15589E+17,ENV
1520,9.15706E+17,IND
1521,9.15758E+17,ENV
1522,9.15923E+17,SELF
1523,9.15964E+17,IND
1524,9.16101E+17,ENV
1525,9.16161E+17,ENV
1526,9.16478E+17,ENV
1527,9.17023E+17,IND
1528,9.17276E+17,IND
1529,9.17918E+17,GRP
1530,9.18348E+17,IND
1531,9.1849E+17,IND
1532,9.18536E+17,IND
1533,9.19285E+17,IND
1534,9.19824E+17,GRP
1535,9.19859E+17,IND
1536,9.19917E+17,ENV
1537,9.19939E+17,IND
1538,9.20256E+17,IND
1539,9.20283E+17,IND
1540,9.21031E+17,IND
1541,9.21243E+17,ENV
1542,9.21277E+17,ENV
1543,9.21969E+17,GRP
1544,9.22801E+17,ENV
1545,9.23482E+17,ENV
1546,9.23744E+17,IND
1547,9.2408E+17,IND
1548,9.24082E+17,IND
1549,9.2429E+17,IND
1550,9.25274E+17,GRP
1551,9.25302E+17,IND
1552,9.25713E+17,IND
1553,9.25733E+17,IND
1554,9.25828E+17,ENV
1555,9.25958E+17,ENV
1556,9.26936E+17,ENV
1557,9.27033E+17,IND
1558,9.27048E+17,GRP
1559,9.27129E+17,IND
1560,9.27568E+17,ENV
1561,9.28253E+17,IND
1562,9.28259E+17,ENV
1563,9.28495E+17,IND
1564,9.28875E+17,IND
1565,9.29006E+17,GRP
1566,9.29016E+17,IND
1567,9.2903E+17,IND
1568,9.29031E+17,IND
1569,9.29161E+17,IND
1570,9.29185E+17,IND
1571,9.29217E+17,IND
1572,9.29284E+17,IND
1573,9.29316E+17,IND
1574,9.29626E+17,IND
1575,9.29696E+17,ENV
1576,9.29962E+17,IND
1577,9.30196E+17,ENV
1578,9.30231E+17,IND
1579,9.3028E+17,IND
1580,9.30559E+17,IND
1581,9.30585E+17,GRP
1582,9.31344E+17,ENV
1583,9.31401E+17,IND
1584,9.31478E+17,IND
1585,9.31513E+17,IND
1586,9.31565E+17,IND
1587,9.32038E+17,IND
1588,9.32278E+17,IND
1589,9.32547E+17,IND
1590,9.32605E+17,IND
1591,9.32728E+17,IND
1592,9.32853E+17,IND
1593,9.33326E+17,ENV
1594,9.33859E+17,ENV
1595,9.33873E+17,IND
1596,9.33883E+17,GRP
1597,9.33979E+17,IND
1598,9.34015E+17,IND
1599,9.34078E+17,IND
1600,9.34232E+17,ENV
1601,9.3457E+17,ENV
1602,9.34999E+17,IND
1603,9.3502E+17,IND
1604,9.35041E+17,SELF
1605,9.35084E+17,IND
1606,9.35941E+17,SELF
1607,9.36023E+17,IND
1608,9.36025E+17,IND
1609,9.36585E+17,SELF
1610,9.36639E+17,SELF
1611,9.36766E+17,ENV
1612,9.36792E+17,IND
1613,9.36941E+17,ENV
1614,9.37532E+17,IND
1615,9.37638E+17,IND
1616,9.3768E+17,IND
1617,9.37694E+17,IND
1618,9.37748E+17,ENV
1619,9.37982E+17,IND
1620,9.38576E+17,IND
1621,9.38706E+17,IND
1622,9.38745E+17,IND
1623,9.3877E+17,ENV
1624,9.39365E+17,IND
1625,9.39445E+17,ENV
1626,9.39624E+17,IND
1627,9.39824E+17,IND
1628,9.39825E+17,IND
1629,9.39855E+17,IND
1630,9.40111E+17,IND
1631,9.40225E+17,IND
1632,9.40623E+17,IND
1633,9.40707E+17,IND
1634,9.40841E+17,IND
1635,9.40961E+17,ENV
1636,9.41692E+17,ENV
1637,9.41696E+17,IND
1638,9.42187E+17,IND
1639,9.42333E+17,IND
1640,9.42391E+17,ENV
1641,9.42414E+17,GRP
1642,9.42765E+17,IND
1643,9.42767E+17,IND
1644,9.42768E+17,ENV
1645,9.43023E+17,IND
1646,9.43161E+17,IND
1647,9.43286E+17,IND
1648,9.43343E+17,IND
1649,9.43467E+17,IND
1650,9.43495E+17,IND
1651,9.44573E+17,ENV
1652,9.45277E+17,ENV
1653,9.45863E+17,IND
1654,9.46349E+17,IND
1655,9.46581E+17,ENV
1656,9.46923E+17,IND
1657,9.47768E+17,GRP
1658,9.48112E+17,IND
1659,9.48544E+17,IND
1660,9.48805E+17,IND
1661,9.4882E+17,IND
1662,9.48917E+17,IND
1663,9.4991E+17,ENV
1664,9.50117E+17,ENV
1665,9.50371E+17,ENV
1666,9.50524E+17,IND
1667,9.51094E+17,IND
1668,9.51653E+17,IND
1669,9.51665E+17,ENV
1670,9.51763E+17,IND
1671,9.51785E+17,ENV
1672,9.52053E+17,IND
1673,9.52174E+17,SELF
1674,9.52585E+17,IND
1675,9.53094E+17,ENV
1676,9.53119E+17,IND
1677,9.5323E+17,IND
1678,9.5352E+17,ENV
1679,9.53541E+17,IND
1680,9.53662E+17,ENV
1681,9.53769E+17,ENV
1682,9.54304E+17,IND
1683,9.54378E+17,IND
1684,9.54607E+17,IND
1685,9.55068E+17,IND
1686,9.55494E+17,IND
1687,9.55606E+17,IND
1688,9.55634E+17,ENV
1689,9.55737E+17,GRP
1690,9.55784E+17,IND
1691,9.5598E+17,IND
1692,9.56107E+17,ENV
1693,9.5612E+17,IND
1694,9.56169E+17,ENV
1695,9.56295E+17,IND
1696,9.56305E+17,IND
1697,9.56771E+17,ENV
1698,9.57263E+17,IND
1699,9.57549E+17,ENV
1700,9.57988E+17,SELF
1701,9.58612E+17,IND
1702,9.58974E+17,ENV
1703,9.5903E+17,ENV
1704,9.59057E+17,IND
1705,9.5938E+17,ENV
1706,9.59443E+17,IND
1707,9.59551E+17,ENV
1708,9.59597E+17,ENV
1709,9.59699E+17,IND
1710,9.59784E+17,ENV
1711,9.59929E+17,IND
1712,9.59931E+17,ENV
1713,9.60045E+17,IND
1714,9.60145E+17,ENV
1715,9.60357E+17,ENV
1716,9.60666E+17,IND
1717,9.61213E+17,IND
1718,9.6146E+17,IND
1719,9.618E+17,IND
1720,9.61928E+17,ENV
1721,9.62445E+17,ENV
1722,9.62747E+17,ENV
1723,9.62808E+17,IND
1724,9.63225E+17,IND
1725,9.63383E+17,ENV
1726,9.63626E+17,ENV
1727,9.64428E+17,IND
1728,9.64685E+17,IND
1729,9.65047E+17,IND
1730,9.65094E+17,SELF
1731,9.65121E+17,IND
1732,9.65199E+17,IND
1733,9.65252E+17,IND
1734,9.65474E+17,IND
1735,9.65595E+17,IND
1736,9.65792E+17,IND
1737,9.65941E+17,ENV
1738,9.65971E+17,IND
1739,9.66037E+17,IND
1740,9.6625E+17,IND
1741,9.66648E+17,ENV
1742,9.6667E+17,ENV
1743,9.66868E+17,ENV
1744,9.66967E+17,IND
1745,9.66992E+17,IND
1746,9.67023E+17,ENV
1747,9.67345E+17,IND
1748,9.67982E+17,IND
1749,9.68018E+17,ENV
1750,9.68272E+17,ENV
1751,9.68458E+17,ENV
1752,9.68477E+17,IND
1753,9.68499E+17,IND
1754,9.6861E+17,IND
1755,9.6867E+17,IND
1756,9.68798E+17,GRP
1757,9.68864E+17,IND
1758,9.69086E+17,ENV
1759,9.69156E+17,IND
1760,9.69195E+17,IND
1761,9.69583E+17,GRP
1762,9.69731E+17,IND
1763,9.69873E+17,ENV
1764,9.69915E+17,ENV
1765,9.70245E+17,IND
1766,9.70292E+17,ENV
1767,9.70343E+17,IND
1768,9.70398E+17,IND
1769,9.70429E+17,ENV
1770,9.70651E+17,IND
1771,9.70798E+17,IND
1772,9.70874E+17,IND
1773,9.70932E+17,IND
1774,9.71344E+17,ENV
1775,9.7158E+17,ENV
1776,9.7158E+17,IND
1777,9.7158E+17,ENV
1778,9.7158E+17,ENV
1779,9.7158E+17,IND
1780,9.7158E+17,IND
1781,9.7183E+17,IND
1782,9.71936E+17,ENV
1783,9.72105E+17,SELF
1784,9.72114E+17,IND
1785,9.72119E+17,IND
1786,9.7212E+17,SELF
1787,9.72472E+17,IND
1788,9.72884E+17,ENV
1789,9.73191E+17,ENV
1790,9.73847E+17,ENV
1791,9.74241E+17,IND
1792,9.74647E+17,ENV
1793,9.74973E+17,IND
1794,9.75297E+17,ENV
1795,9.75411E+17,IND
1796,9.76666E+17,IND
1797,9.77038E+17,IND
1798,9.77104E+17,ENV
1799,9.77136E+17,IND
1800,9.7718E+17,ENV
1801,9.77194E+17,IND
1802,9.77393E+17,IND
1803,9.77776E+17,IND
1804,9.77981E+17,ENV
1805,9.78247E+17,IND
1806,9.78382E+17,IND
1807,9.7856E+17,IND
1808,9.78617E+17,ENV
1809,9.78618E+17,IND
1810,9.78675E+17,ENV
1811,9.78752E+17,IND
1812,9.78785E+17,IND
1813,9.79029E+17,IND
1814,9.79213E+17,IND
1815,9.79237E+17,IND
1816,9.79382E+17,IND
1817,9.80003E+17,IND
1818,9.80048E+17,GRP
1819,9.80448E+17,IND
1820,9.80794E+17,IND
1821,9.80891E+17,IND
1822,9.80898E+17,IND
1823,9.81197E+17,IND
1824,9.813E+17,IND
1825,9.81308E+17,IND
1826,9.81525E+17,IND
1827,9.81705E+17,IND
1828,9.8182E+17,ENV
1829,9.81836E+17,IND
1830,9.82882E+17,IND
1831,9.8331E+17,IND
1832,9.83311E+17,IND
1833,9.83356E+17,IND
1834,9.83488E+17,IND
1835,9.83645E+17,IND
1836,9.83651E+17,IND
1837,9.83652E+17,IND
1838,9.8368E+17,IND
1839,9.83859E+17,IND
1840,9.83958E+17,IND
1841,9.84005E+17,SELF
1842,9.84028E+17,IND
1843,9.84035E+17,IND
1844,9.84618E+17,ENV
1845,9.84726E+17,IND
1846,9.84729E+17,ENV
1847,9.8478E+17,IND
1848,9.84788E+17,IND
1849,9.84964E+17,IND
1850,9.85002E+17,IND
1851,9.85488E+17,GRP
1852,9.85551E+17,ENV
1853,9.85807E+17,IND
1854,9.85866E+17,IND
1855,9.85908E+17,IND
1856,9.86056E+17,IND
1857,9.86064E+17,SELF
1858,9.86064E+17,IND
1859,9.86215E+17,IND
1860,9.86258E+17,ENV
1861,9.86426E+17,ENV
1862,9.86878E+17,IND
1863,9.86886E+17,IND
1864,9.87166E+17,GRP
1865,9.87302E+17,IND
1866,9.87308E+17,GRP
1867,9.87499E+17,ENV
1868,9.876E+17,IND
1869,9.87918E+17,ENV
1870,9.87921E+17,IND
1871,9.88063E+17,IND
1872,9.88405E+17,IND
1873,9.88427E+17,IND
1874,9.88793E+17,IND
1875,9.88988E+17,IND
1876,9.88998E+17,ENV
1877,9.89168E+17,ENV
1878,9.89428E+17,ENV
1879,9.89662E+17,ENV
1880,9.89664E+17,IND
1881,9.90071E+17,IND
1882,9.90126E+17,ENV
1883,9.90221E+17,GRP
1884,9.90275E+17,GRP
1885,9.90525E+17,IND
1886,9.91273E+17,IND
1887,9.91867E+17,IND
1888,9.91951E+17,IND
1889,9.92036E+17,IND
1890,9.92326E+17,IND
1891,9.92327E+17,IND
1892,9.92797E+17,IND
1893,9.93194E+17,IND
1894,9.93331E+17,IND
1895,9.93779E+17,IND
1896,9.94001E+17,IND
1897,9.94135E+17,IND
1898,9.94608E+17,IND
1899,9.94641E+17,IND
1900,9.95078E+17,IND
1901,9.95135E+17,IND
1902,9.95185E+17,IND
1903,9.9558E+17,IND
1904,9.95607E+17,ENV
1905,9.95898E+17,ENV
1906,9.95977E+17,ENV
1907,9.95993E+17,IND
1908,9.95995E+17,IND
1909,9.96001E+17,IND
1910,9.96002E+17,IND
1911,9.96212E+17,IND
1912,9.9635E+17,ENV
1913,9.96688E+17,SELF
1914,9.97097E+17,IND
1915,9.97155E+17,IND
1916,9.9735E+17,ENV
1917,9.97484E+17,IND
1918,9.97736E+17,IND
1919,9.97789E+17,IND
1920,9.97824E+17,ENV
1921,9.9788E+17,GRP
1922,9.98033E+17,IND
1923,9.98404E+17,IND
1924,9.98931E+17,ENV
1925,9.99216E+17,IND
1926,9.99248E+17,ENV
1927,9.99275E+17,IND
1928,9.99301E+17,ENV
1929,9.99359E+17,ENV
1930,9.99419E+17,IND
1931,9.9965E+17,ENV
1932,1.00001E+18,IND
1933,1.00001E+18,IND
1934,1.00006E+18,ENV
1935,1.00027E+18,ENV
1936,1.00033E+18,SELF
1937,1.0006E+18,IND
1938,1.00067E+18,ENV
1939,1.00105E+18,ENV
1940,1.0013E+18,IND
1941,1.0014E+18,IND
1942,1.00179E+18,IND
1943,1.00202E+18,ENV
1944,1.00247E+18,ENV
1945,1.00247E+18,ENV
1946,1.00274E+18,IND
1947,1.00275E+18,IND
1948,1.00277E+18,IND
1949,1.00285E+18,IND
1950,1.0029E+18,IND
1951,1.00314E+18,IND
1952,1.00325E+18,SELF
1953,1.00327E+18,ENV
1954,1.00331E+18,IND
1955,1.00343E+18,IND
1956,1.00359E+18,IND
1957,1.00452E+18,SELF
1958,1.00467E+18,ENV
1959,1.00527E+18,IND
1960,1.00549E+18,ENV
1961,1.00562E+18,ENV
1962,1.00615E+18,IND
1963,1.00643E+18,ENV
1964,1.00645E+18,IND
1965,1.00646E+18,IND
1966,1.00648E+18,IND
1967,1.00651E+18,ENV
1968,1.00651E+18,IND
1969,1.00699E+18,ENV
1970,1.0073E+18,IND
1971,1.0076E+18,ENV
1972,1.00764E+18,GRP
1973,1.00788E+18,IND
1974,1.00812E+18,ENV
1975,1.00858E+18,IND
1976,1.00866E+18,IND
1977,1.00868E+18,IND
1978,1.00868E+18,IND
1979,1.00887E+18,IND
1980,1.00912E+18,ENV
1981,1.00917E+18,ENV
1982,1.00976E+18,ENV
1983,1.01128E+18,IND
1984,1.01191E+18,IND
1985,1.01192E+18,ENV
1986,1.01193E+18,IND
1987,1.01194E+18,IND
1988,1.01197E+18,SELF
1989,1.01198E+18,IND
1990,1.01199E+18,GRP
1991,1.01229E+18,ENV
1992,1.01258E+18,ENV
1993,1.01259E+18,IND
1994,1.01261E+18,IND
1995,1.01275E+18,IND
1996,1.0128E+18,IND
1997,1.01281E+18,IND
1998,1.01292E+18,IND
1999,1.01337E+18,IND
2000,1.01372E+18,ENV
2001,1.01376E+18,GRP
2002,1.01376E+18,IND
2003,1.01376E+18,IND
2004,1.01383E+18,IND
2005,1.01383E+18,IND
2006,1.01391E+18,ENV
2007,1.01415E+18,ENV
